topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
2,0,C0009806,Constipation,,0.0351711877068069,HP:0002019,Constipation
2,0,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.022331504112849766,,
2,0,C0010417,Cryptorchidism,,0.0216794219520967,HP:0000028,Cryptorchidism
2,0,C0478095,Other specified congenital malformations,phenotypic abnormality,0.021100851196138946,HP:0000118,Phenotypic abnormality
2,0,C0271468,Eustachian tube disorder,eustachian tube disorder,0.019356649881174637,HP:0040115,Abnormality of the Eustachian tube
2,0,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.01827375067951737,HP:0000405,Conductive hearing impairment
2,0,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.016413687626685446,HP:0001627,Abnormal heart morphology
2,0,C0041667,Underweight,underweight,0.015442931131512641,HP:0004323,Abnormality of body weight
2,0,C0477458,Other specified hearing loss, specified hearing loss,0.01498939778615751,HP:0000365,Hearing impairment
2,0,C0010200,Coughing,,0.014618882410759674,HP:0012735,Cough
2,0,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.011782622230955674,HP:0001263,Global developmental delay
2,0,C0520966,Abnormal coordination,,0.009921342057433788,HP:0002311,Incoordination
2,0,C0003811,Cardiac Arrhythmia,,0.009362023273427408,HP:0011675,Arrhythmia
2,0,C0011991,Diarrhea,,0.009311171878265594,HP:0002014,Diarrhea
2,0,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.008246165099040019,,
2,0,C1384666,hearing impairment,,0.007904829577392632,HP:0000365,Hearing impairment
2,0,C0154635,Other specified delays in development, specified delays in development,0.007524745688429219,HP:0001263,Global developmental delay
2,0,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.007347420203941325,HP:0002099,Asthma
2,0,C0424605,Developmental delay (disorder),developmental delay (disorder),0.00673237143407839,HP:0001263,Global developmental delay
2,0,C0014868,Esophagitis,,0.006530548236304727,HP:0100633,Esophagitis
2,0,C0011757,Developmental Coordination Disorder,motor delay,0.006157335510131241,HP:0001270,Motor delay
2,0,C0079157,Reduction deformities of brain,reduction deformities of brain,0.005858671770061896,HP:0012443,Abnormality of brain morphology
2,0,C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.005302532701932998,HP:0000389,Chronic otitis media
2,0,C0000737,Abdominal Pain,,0.005023977207647893,HP:0002027,Abdominal pain
2,0,C0029557,Other congenital deformity of hip (joint), congenital deformity of hip (joint),0.004956386122678339,HP:0001384,Abnormality of the hip joint
2,0,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.004813582589145884,HP:0030680,Abnormality of cardiovascular system morphology
2,0,C0156109,"Inguinal hernia, without mention of obstruction or gangrene, unilateral or unspecified (not specified as recurrent)","inguinal hernia, ",0.0045102371130447535,HP:0000023,Inguinal hernia
2,0,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.004324776460575068,HP:0000707,Abnormality of the nervous system
2,0,C0021092,Impacted cerumen,,0.004300433120157026,HP:0030788,Impacted cerumen
2,0,C0010520,Cyanosis,,0.004104728159094708,HP:0000961,Cyanosis
2,0,C0018777,Conductive hearing loss,,0.003971569793827738,HP:0000405,Conductive hearing impairment
2,0,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.003467625868101239,,
2,0,C0236826,Developmental expressive language disorder,expressive language delay,0.003439966137000331,HP:0002474,Expressive language delay
2,0,C0154623,Unspecified emotional disturbance of childhood or adolescence, emotional disturbance ,0.003439954723111493,HP:0100851,Abnormal emotion/affect behavior
2,0,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.0032216641130673974,HP:0000646,Amblyopia
2,0,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.0032208536184332357,HP:0002719,Recurrent infections
2,0,C0154634,Mixed development disorder,neurodevelopmental delay,0.0028701654772205405,HP:0012758,Neurodevelopmental delay
2,0,C0025517,Metabolic Diseases,metabolic diseases,0.0026648503742626064,HP:0001939,Abnormality of metabolism/homeostasis
2,0,C0478100,Other deletions from the autosomes, deletions from the autosomes,0.0024281569776297917,,
2,0,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.002339932425053209,HP:0003011,Abnormality of the musculature
2,0,C0025958,Microcephaly,microcephaly,0.002307200991404172,HP:0000252,Microcephaly
2,0,C0013274,Patent ductus arteriosus,,0.0022296188293580194,HP:0001643,Patent ductus arteriosus
2,0,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.0020793596597532254,HP:0004386,Gastrointestinal inflammation
2,0,C0695252,Other malaise and fatigue, malaise and fatigue,0.0018562023894061301,,
2,0,C0840927,Neurologic neglect syndrome,abnormality of the nervous system,0.0014880920187425274,HP:0000707,Abnormality of the nervous system
2,0,C0154697,"Cerebral Palsy, Quadriplegic, Infantile","cerebral palsy, quadriplegic, ",0.0014818415995128318,HP:0100021,Cerebral palsy
2,0,C3161331,Unspecified intellectual disabilities, intellectual disabilities,0.0013390026197268759,HP:0001249,Intellectual disability
2,0,C0036529,"Myocardial Diseases, Secondary","myocardial diseases, secondary",0.0012409012560742102,,
2,0,C0019570,Hirschsprung's disease and other congenital functional disorders of colon,hirschsprung's disease and  congenital functional disorders of colon,0.0011213255210200867,HP:0002242,Abnormality of the intestine
2,1,C0699815,Feeding difficulties and mismanagement,feeding difficulties and mismanagement,0.15174273885591272,HP:0011968,Feeding difficulties
2,1,C0017168,Gastroesophageal reflux disease,,0.10600340176466853,HP:0002020,Gastroesophageal reflux
2,1,C0015544,Failure to Thrive,failure to thrive,0.05363447252105789,HP:0001508,Failure to thrive
2,1,C0009806,Constipation,,0.043725524176323215,HP:0002019,Constipation
2,1,C0011168,Deglutition Disorders,,0.0401016151599003,HP:0002015,Dysphagia
2,1,C0728950,Vomiting alone,vomiting alone,0.03141021093101411,HP:0002013,Vomiting
2,1,C0878706,"Lack of normal physiological development, unspecified","lack of normal physiological development, ",0.031263344080663134,HP:0001263,Global developmental delay
2,1,C0014877,Esotropia,,0.0259441585128815,HP:0000565,Esotropia
2,1,C0154635,Other specified delays in development, specified delays in development,0.02384159539166469,HP:0001263,Global developmental delay
2,1,C0520966,Abnormal coordination,,0.019014388046626907,HP:0002311,Incoordination
2,1,C0490048,Vesicoureteral reflux unspecified or without reflux nephropathy,vesicoureteral reflux  or ,0.016781785888200645,HP:0000076,Vesicoureteral reflux
2,1,C0011991,Diarrhea,,0.016519058536559106,HP:0002014,Diarrhea
2,1,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.01235558659577671,HP:0000646,Amblyopia
2,1,C0424605,Developmental delay (disorder),developmental delay (disorder),0.012271895381118855,HP:0001263,Global developmental delay
2,1,C0028738,Nystagmus,,0.011942906710477244,HP:0000639,Nystagmus
2,1,C0041667,Underweight,underweight,0.011603236327795348,HP:0004323,Abnormality of body weight
2,1,C0490011,Other convulsions, convulsions,0.009587968959524122,HP:0001250,Seizures
2,1,C0015310,Exotropia,,0.009576667270393708,HP:0000577,Exotropia
2,1,C0546884,Hypovolemia,,0.009232774331231569,HP:0011106,Hypovolemia
2,1,C0432068,"Congenital musculoskeletal deformities of skull, face, and jaw",abnormality of the head,0.00901810893291669,HP:0000234,Abnormality of the head
2,1,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.00896072107565671,HP:0003011,Abnormality of the musculature
2,1,C0010200,Coughing,,0.008873766077004514,HP:0012735,Cough
2,1,C0025958,Microcephaly,microcephaly,0.008633078689003018,HP:0000252,Microcephaly
2,1,C0152212,Intermittent alternating esotropia,intermittent alternating esotropia,0.008553645059938796,HP:0001137,Alternating esotropia
2,1,C0478056,Other obstructive defects of renal pelvis and ureter, obstructive defects of renal pelvis and ureter,0.008112027945089032,HP:0000069,Abnormality of the ureter
2,1,C0020295,Hydronephrosis,,0.008037315525640968,HP:0000126,Hydronephrosis
2,1,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.007447673079958004,HP:0001627,Abnormal heart morphology
2,1,C0003811,Cardiac Arrhythmia,,0.007405725642306901,HP:0011675,Arrhythmia
2,1,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.007047930268224346,HP:0002099,Asthma
2,1,C0154634,Mixed development disorder,neurodevelopmental delay,0.006703050140566674,HP:0012758,Neurodevelopmental delay
2,1,C0014868,Esophagitis,,0.006390363732609277,HP:0100633,Esophagitis
2,1,C0020490,Hyperopia,,0.005680546057457572,HP:0000540,Hypermetropia
2,1,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.005352767257783235,HP:0004386,Gastrointestinal inflammation
2,1,C0478100,Other deletions from the autosomes, deletions from the autosomes,0.005296708066459604,,
2,1,C0497552,Congenital neurologic anomalies,,0.005087258840360315,HP:0000707,Abnormality of the nervous system
2,1,C0264222,Acute upper respiratory infection,acute respiratory tract infection,0.004543426338665903,HP:0011948,Acute respiratory tract infection
2,1,C0264133,Acquired flat foot,acquired flat foot,0.004424241739533668,HP:0001763,Pes planus
2,1,C0025517,Metabolic Diseases,metabolic diseases,0.004381939958942995,HP:0001939,Abnormality of metabolism/homeostasis
2,1,C0392702,Abnormal involuntary movement,abnormal involuntary movement,0.004356658854061009,HP:0004305,Involuntary movements
2,1,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.004339435717145623,HP:0004370,Abnormality of temperature regulation
2,1,C0260334,Pneumonitis due to inhalation of food or vomitus,pneumonitis due to inhalation of food or vomitus,0.004330414458005017,,
2,1,C0221539,Transient alteration of awareness,transient alteration of awareness,0.0042093140718664854,,
2,1,C0375530,congenital obstruction of ureteropelvic junction,congenital obstruction of ureteropelvic junction,0.0042084625989558646,HP:0000074,Ureteropelvic junction obstruction
2,1,C0477458,Other specified hearing loss, specified hearing loss,0.00403448032099976,HP:0000365,Hearing impairment
2,1,C0000737,Abdominal Pain,,0.003632177436043631,HP:0002027,Abdominal pain
2,1,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.0035988873115192434,HP:0030680,Abnormality of cardiovascular system morphology
2,1,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.0032455609034461506,HP:0000707,Abnormality of the nervous system
2,1,C0004106,Astigmatism,,0.0030095213326263477,HP:0000483,Astigmatism
2,1,C0029551,Other conditions of brain, conditions of brain,0.002926161760136303,HP:0012638,Abnormality of nervous system physiology
2,1,C0029882,Otitis Media,,0.0028766564460619313,HP:0000388,Otitis media
2,1,C0042798,Low Vision,low vision,0.002843729789698756,HP:0000505,Visual impairment
2,1,C0478095,Other specified congenital malformations,phenotypic abnormality,0.0026757181477562266,HP:0000118,Phenotypic abnormality
2,1,C0029753,Other specified cerebral degenerations in childhood, specified cerebral degenerations in ,0.0026172229829197085,HP:0007313,Cerebral degeneration
2,1,C0375378,"Vesicoureteral reflux with reflux nephropathy, bilateral",vesicoureteral reflux ,0.0024820936750436034,HP:0000076,Vesicoureteral reflux
2,1,C0029781,Other specified disorders of kidney and ureter, specified disorders of kidney and ureter,0.002406985792493497,,
2,1,C0153114,Unspecified viral infection in conditions classified elsewhere and of unspecified site, viral infection in conditions classified elsewhere and of  site,0.002400103421214694,HP:0002719,Recurrent infections
2,1,C0011757,Developmental Coordination Disorder,motor delay,0.0021547718670257864,HP:0001270,Motor delay
2,1,C0009592,Compression of brain,compression of brain,0.0021445490651886725,HP:0012443,Abnormality of brain morphology
2,1,C0037317,Sleep disturbances,,0.0020982926438762547,HP:0002360,Sleep disturbance
2,1,C0010520,Cyanosis,,0.0019588280195726644,HP:0000961,Cyanosis
2,1,C1879328,Blindness both eyes NOS (disorder),blindness both eyes nos (disorder),0.0019391870507286587,,
2,1,C0338982,Other specific developmental learning difficulties, specific developmental learning difficulties,0.0018456102885285228,HP:0001263,Global developmental delay
2,1,C0027498,Nausea and vomiting,,0.0017138696254693233,HP:0002017,Nausea and vomiting
2,1,C0159036,Other symptoms involving nervous and musculoskeletal systems, symptoms involving nervous and musculoskeletal systems,0.00161821886924508,HP:0000708,Behavioral abnormality
2,1,C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.0015167387928335546,HP:0002197,Generalized seizures
2,1,C0029837,Other specified types of hydrocele, specified types of hydrocele,0.001506510211636727,HP:0000034,Hydrocele testis
2,1,C2607914,Allergic rhinitis (disorder),,0.0013030672019536736,HP:0003193,Allergic rhinitis
2,1,C0029866,Other ureteric obstruction, ureteric obstruction,0.0012435166739267933,HP:0006000,Ureteral obstruction
2,1,C0746674,Generalized muscle weakness,,0.0012378756153413268,HP:0003324,Generalized muscle weakness
2,1,C0840927,Neurologic neglect syndrome,abnormality of the nervous system,0.0011818515639802792,HP:0000707,Abnormality of the nervous system
2,1,C0949135,Other constipation, constipation,0.0011695434382699718,HP:0002019,Constipation
2,1,C0695252,Other malaise and fatigue, malaise and fatigue,0.0011688352999056461,,
2,1,C0344304,Generalized abdominal pain,generalized abdominal pain,0.0011365458427693338,,
