topic,time,cui,cui_name,curated_nameprob,hpo,hpo_name
0,14,C0154719,"Other forms of epilepsy and recurrent seizures, without mention of intractable epilepsy"," forms of epilepsy and recurrent seizures, ",0.0011936569687518706,HP:0002197,Generalized seizures
0,14,C0029806,Other specified infantile cerebral palsy, specified  cerebral palsy,0.0011493849009679574,HP:0100021,Cerebral palsy
0,14,C0041857,unspecified nonpsychotic mental disorder, nonpsychotic mental disorder,0.0011217283390172286,HP:0000708,Behavioral abnormality
0,14,C0008626,Congenital chromosomal disease,congenital chromosomal disease,0.0010859065562672777,HP:0030680,Abnormality of cardiovascular system morphology
0,14,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.0010431039580960071,HP:0003011,Abnormality of the musculature
1,0,C0495615,Congenital abnormality of skull and face bones,congenital abnormality of skull and face bones,0.04203023824651161,HP:0000929,Abnormality of the skull
1,0,C0034919,Redundant prepuce and phimosis,abnormality of the preputium,0.03162388783502496,HP:0100587,Abnormality of the preputium
1,0,C0158655,Unilateral complete cleft palate with cleft lip,unilateral complete cleft palate ,0.02643847415758094,HP:0000174,Abnormality of the palate
1,0,C0155422,"Chronic serous otitis media, simple or unspecified","chronic serous otitis media, simple or ",0.026047654066987988,,
1,0,C0155546,Middle ear conductive hearing loss,middle ear conductive hearing loss,0.023555526750549095,HP:0000405,Conductive hearing impairment
1,0,C0271468,Eustachian tube disorder,eustachian tube disorder,0.022593196256382946,HP:0040115,Abnormality of the Eustachian tube
1,0,C0549423,Obstructive Hydrocephalus,,0.021425024902840047,HP:0010953,Noncommunicating hydrocephalus
1,0,C0018784,Sensorineural Hearing Loss (disorder),,0.02077435685215804,HP:0000407,Sensorineural hearing impairment
1,0,C0008925,Cleft Palate,,0.019923142063770324,HP:0000175,Cleft palate
1,0,C0020256,Congenital Hydrocephalus,congenital hydrocephalus,0.019718225579073552,HP:0000238,Hydrocephalus
1,0,C1384666,hearing impairment,,0.019595185326806326,HP:0000365,Hearing impairment
1,0,C0477458,Other specified hearing loss, specified hearing loss,0.015222598067105925,HP:0000365,Hearing impairment
1,0,C0158534,"Spina bifida without mention of hydrocephalus, site unspecified",spina bifida ,0.013197375452164515,HP:0002414,Spina bifida
1,0,C0345205,"Atresia and stenosis of large intestine, rectum and anal canal (disorder)","atresia and stenosis of large intestine, rectum and anal canal (disorder)",0.012346035416622615,,
1,0,C0158656,Unilateral incomplete cleft palate with cleft lip,unilateral incomplete cleft palate ,0.011340024411450596,HP:0100334,Unilateral cleft palate
1,0,C0158646,Cleft palate with cleft lip,cleft palate ,0.010625896579320109,HP:0000175,Cleft palate
1,0,C0477975,Other specified congenital malformations of spinal cord,phenotypic abnormality of spinal cord,0.008135782860482173,HP:0002143,Abnormality of the spinal cord
1,0,C0158839,Fetus or neonate affected by breech delivery and extraction,fetus or neonate affected by breech delivery and extraction,0.00726620250472871,HP:0001787,Abnormal delivery
1,0,C0158652,Unilateral incomplete cleft lip,unilateral incomplete cleft lip,0.007213768120372652,HP:0100333,Unilateral cleft lip
1,0,C0029551,Other conditions of brain, conditions of brain,0.006929182685301904,HP:0012638,Abnormality of nervous system physiology
1,0,C1719452,sensory hearing loss of both ears,sensory hearing loss of both ears,0.006858108631392834,HP:0000365,Hearing impairment
1,0,C0026758,"Multiple congenital anomalies, so described","multiple congenital anomalies, so described",0.006847322505975817,HP:0001627,Abnormal heart morphology
1,0,C0028738,Nystagmus,,0.006534984016546085,HP:0000639,Nystagmus
1,0,C0029882,Otitis Media,,0.006388066697423136,HP:0000388,Otitis media
1,0,C1719694,Attention to dressings and sutures,attention to dressings and sutures,0.006291903951551404,HP:0000159,Abnormality of the lip
1,0,C0375528,Other penile anomalies, penile anomalies,0.0062090841663853605,HP:0012243,Abnormal genital system morphology
1,0,C0265973,Vascular hamartoma of skin,vascular hamartoma of skin,0.006183018116426989,,
1,0,C0079157,Reduction deformities of brain,reduction deformities of brain,0.005794854425626917,HP:0012443,Abnormality of brain morphology
1,0,C0154724,Cerebral cyst,cerebral cyst,0.005780742667437568,HP:0010576,Intracranial cystic lesion
1,0,C1455742,Chronic mucoid otitis media,chronic mucoid otitis media,0.0055461955275825925,,
1,0,C0155427,Other and unspecified chronic nonsuppurative otitis media, and  chronic nonsuppurative otitis media,0.005492667871281,HP:0000389,Chronic otitis media
1,0,C0003534,Aphakia,aphakia,0.005467937810044681,HP:0000517,Abnormality of the lens
1,0,C0155552,"Hearing Loss, Mixed Conductive-Sensorineural",,0.005422970837711163,HP:0000410,Mixed hearing impairment
1,0,C0158657,Bilateral complete cleft palate with cleft lip,bilateral complete cleft palate ,0.005370306364167777,HP:0000174,Abnormality of the palate
1,0,C0000737,Abdominal Pain,,0.004985985337190982,HP:0002027,Abdominal pain
1,0,C0009691,Congenital cataract,,0.004704571805387997,HP:0000519,Congenital cataract
1,0,C0021092,Impacted cerumen,,0.004656324302318997,HP:0030788,Impacted cerumen
1,0,C0014877,Esotropia,,0.004563865545012917,HP:0000565,Esotropia
1,0,C0018777,Conductive hearing loss,,0.004423035080557641,HP:0000405,Conductive hearing impairment
1,0,C0477972,Other specified congenital malformations of brain,phenotypic abnormality of brain,0.004005776916526286,HP:0012443,Abnormality of brain morphology
1,0,C0431668,Congenital buried penis,congenital buried penis,0.003924610525071255,HP:0000032,Abnormality of male external genitalia
1,0,C0158648,Unilateral incomplete cleft palate,unilateral incomplete cleft palate,0.003924523501735921,HP:0100334,Unilateral cleft palate
1,0,C0431319,Lumbar spina bifida with hydrocephalus,lumbar spina bifida ,0.0037874379326869843,,
1,0,C0375291,"Cerebral artery occlusion, unspecified with cerebral infarction","cerebral artery occlusion,  ",0.003784590872420429,HP:0009145,Abnormality of cerebral artery
1,0,C0000768,Congenital Abnormality,congenital abnormality,0.0034206322966796963,,
1,0,C1301937,Talipes,,0.0033685676882012905,HP:0001883,Talipes
1,0,C0478014,Other congenital malformations of nose, congenital malformations of nose,0.0033195791777717717,HP:0000271,Abnormality of the face
1,0,C0005697,Neurogenic Urinary Bladder,,0.0033194862900628,HP:0000011,Neurogenic bladder
1,0,C0023075,Laryngostenosis,,0.0032955633647662776,HP:0001602,Laryngeal stenosis
1,0,C0009451,Communicating Hydrocephalus,,0.0032628729681426576,HP:0001334,Communicating hydrocephalus
1,0,C0302397,"Other hamartoses, not elsewhere classified"," hamartoses, not elsewhere classified",0.0031964697261664876,,
1,0,C0015300,Exophthalmos,,0.003196439259785974,HP:0000520,Proptosis
1,0,C0155886,"Asthma, unspecified type, without mention of status asthmaticus","asthma,  type, ",0.003129474635201583,HP:0002099,Asthma
1,0,C0155415,Acute serous otitis media,acute serous otitis media,0.0030437866241846754,HP:0000371,Acute otitis media
1,0,C0159135,Other abnormal clinical findings, abnormal clinical findings,0.00301085631905351,HP:0000707,Abnormality of the nervous system
1,0,C0236826,Developmental expressive language disorder,expressive language delay,0.0030021890380761613,HP:0002474,Expressive language delay
1,0,C0085580,Essential Hypertension,essential hypertension,0.0027900801718769024,HP:0000822,Hypertension
1,0,C0478095,Other specified congenital malformations,phenotypic abnormality,0.002651152626838657,HP:0000118,Phenotypic abnormality
1,0,C0029790,Other specified disorders of teeth and supporting structures, specified disorders of teeth and supporting structures,0.0025350902900634006,,
1,0,C0271234,Impairment level: low vision of both eyes,impairment level: low vision of both eyes,0.002534823258580792,,
1,0,C0038824,Superficial injury of cornea,superficial injury of cornea,0.0025165672939381056,HP:0004328,Abnormality of the anterior segment of the globe
1,0,C0271446,Non-suppurative otitis media,non-suppurative otitis media,0.00244333799518802,HP:0000403,Recurrent otitis media
1,0,C0154634,Mixed development disorder,neurodevelopmental delay,0.002307013202438548,HP:0012758,Neurodevelopmental delay
1,0,C2745960,Neonatal obstruction of nasolacrimal duct,neonatal obstruction of nasolacrimal duct,0.0023010035709810943,HP:0000579,Nasolacrimal duct obstruction
1,0,C0004691,Balanoposthitis,balanoposthitis,0.0022617969028169327,HP:0030683,Vaginitis
1,0,C0024622,Malignant neoplasm of retina,malignant neoplasm of retina,0.0019300514400762932,HP:0012777,Retinal neoplasm
1,0,C0037856,Spermatic Cord Torsion,,0.0019299727585808588,HP:0100813,Testicular torsion
1,0,C0158659,Other combinations of cleft palate with cleft lip, combinations of cleft palate ,0.0019018412155372547,HP:0009099,Median cleft palate
1,0,C0029124,Optic Atrophy,,0.0018873620470150915,HP:0000648,Optic atrophy
1,0,C0432068,"Congenital musculoskeletal deformities of skull, face, and jaw",abnormality of the head,0.0018815615484210895,HP:0000234,Abnormality of the head
1,0,C0154049,Hemangioma of skin and subcutaneous tissue,hemangioma of skin and subcutaneous tissue,0.0018728279813225387,HP:0007596,Painful subcutaneous lipomas
1,0,C0151699,Intracranial Hemorrhages,,0.0017642510264037346,HP:0002170,Intracranial hemorrhage
1,0,C0029559,Other osteodystrophies, osteodystrophies,0.001763919083521625,,
1,0,C0009726,Congenital pigmentary skin anomalies,congenital pigmentary skin anomalies,0.0017236909003813796,HP:0001000,Abnormality of skin pigmentation
1,0,C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.0017028355406442897,HP:0000646,Amblyopia
1,0,C0029785,Other specified disorders of penis, specified disorders of penis,0.0015481365819107389,HP:0000032,Abnormality of male external genitalia
1,0,C0018946,"Hematoma, Subdural",,0.001543211217064772,HP:0100309,Subdural hemorrhage
1,0,C0266611,Accessory auricle of ear,,0.0014703906659868048,HP:0100687,Polyotia
1,0,C0158925,Other cranial and peripheral nerve injuries due to birth trauma, cranial and peripheral nerve injuries due to birth trauma,0.0014479740584472905,HP:0000759,Abnormal peripheral nervous system morphology
1,0,C0155548,Conductive hearing loss of combined types,conductive hearing loss of combined types,0.001447681031073721,HP:0000405,Conductive hearing impairment
1,0,C0017168,Gastroesophageal reflux disease,,0.0014271929399586065,HP:0002020,Gastroesophageal reflux
1,0,C0158909,"Other preterm infants, 1,250-1,499 grams"," preterm infants, 1,250-1,499 grams",0.0013954572503836506,,
1,0,C0042798,Low Vision,low vision,0.00131807660970573,HP:0000505,Visual impairment
1,0,C0042974,von Willebrand Disease,von willebrand disease,0.0012968875643061728,,
1,0,C0027343,"Nails, Ingrown",,0.0012968818069523352,HP:0012710,Ingrown nail
1,0,C1963664,Joint contracture of the ankle and foot,joint contracture of the ankle and foot,0.0012967126095562657,HP:0006466,Ankle contracture
1,0,C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.001295020947617568,HP:0030148,Heart murmur
1,0,C0158651,Unilateral complete cleft lip,unilateral complete cleft lip,0.001268700411225649,HP:0100333,Unilateral cleft lip
1,0,C0023800,Lipoma of other specified sites,lipoma of  specified sites,0.0012403022095775773,HP:0001031,Subcutaneous lipoma
1,0,C0154865,Dystrophies primarily involving the retinal pigment epithelium,dystrophies primarily involving the retinal pigment epithelium,0.001206633882245693,HP:0000479,Abnormality of the retina
1,0,C0010043,Corneal Ulcer,,0.0011357827933536231,HP:0012804,Corneal ulceration
1,0,C0155881,Intrinsic asthma without mention of status asthmaticus,intrinsic asthma ,0.0011198878676939314,HP:0002099,Asthma
1,0,C0868777,Persistent disorder of initiating or maintaining sleep,persistent disorder of initiating or maintaining sleep,0.001117560164701244,HP:0002360,Sleep disturbance
1,0,C0158650,Incomplete bilateral cleft palate,incomplete bilateral cleft palate,0.0010892667002818917,HP:0100337,Bilateral cleft palate
1,0,C0376175,Bell Palsy,,0.0010892591011996224,HP:0010628,Facial palsy
1,0,C0018918,"Hemangioma, other sites","hemangioma,  sites",0.0010886124715838903,,
1,0,C2937358,Cerebral Hemorrhage,,0.0010857717185730508,HP:0001342,Cerebral hemorrhage
1,0,C0700501,Congenital nystagmus,,0.0010564870953522617,HP:0006934,Congenital nystagmus
1,0,C0728950,Vomiting alone,vomiting alone,0.0010004135621336267,HP:0002013,Vomiting
1,1,C0546884,Hypovolemia,,0.031984425590229244,HP:0011106,Hypovolemia
1,1,C2349675,Fever and other physiologic disturbances of temperature regulation,fever and  physiologic disturbances of temperature regulation,0.029177573923947302,HP:0004370,Abnormality of temperature regulation
1,1,C0159047,Symbolic dysfunction,impaired social interactions,0.025500404339719354,HP:0000735,Impaired social interactions
1,1,C0010676,Cystic fibrosis without mention of meconium ileus,cystic fibrosis ,0.02276623240661012,,
1,1,C0029512,Other and unspecified noninfectious gastroenteritis and colitis,gastrointestinal inflammation,0.017203119050072338,HP:0004386,Gastrointestinal inflammation
1,1,C0152101,Hypoplastic Left Heart Syndrome,,0.012969654909014102,HP:0004383,Hypoplastic left heart
1,1,C0034919,Redundant prepuce and phimosis,abnormality of the preputium,0.012615006453530586,HP:0100587,Abnormality of the preputium
1,1,C0158350,Tendon contracture,contracture,0.012523675993164512,HP:0001371,Flexion contracture
1,1,C0340419,Other primary cardiomyopathies, primary cardiomyopathies,0.011237406089124526,HP:0001627,Abnormal heart morphology
1,1,C1279224,"Infectious colitis, enteritis and gastroenteritis","infectious colitis, enteritis and gastroenteritis",0.010935334778015341,HP:0002583,Colitis
1,1,C0489952,"Intestinal infection due to other organism, NEC in ICD9CM","intestinal infection due to  organism,",0.010246976610563738,HP:0004798,Recurrent infection of the gastrointestinal tract
1,1,C0375528,Other penile anomalies, penile anomalies,0.010241779449971879,HP:0012243,Abnormal genital system morphology
1,1,C0153986,Benign neoplasm of scalp and skin of neck,benign neoplasm of scalp and skin of neck,0.009460166416774515,HP:0008069,Neoplasm of the skin
1,1,C0158352,"Muscle, ligament and fascia disorders",muscle abnormality,0.006912553792089026,HP:0003011,Abnormality of the musculature
1,1,C0477458,Other specified hearing loss, specified hearing loss,0.006606643219403649,HP:0000365,Hearing impairment
