cui,cui_name,curated_name,prob,hpo,hpo_name
C0008374,Cholesteatoma of middle ear / mastoid,cholesteatoma of middle ear / mastoid,0.0013166402397690716,HP:0009797,Cholesteatoma
C0478095,Other specified congenital malformations,phenotypic abnormality,0.028724221049772434,HP:0000118,Phenotypic abnormality
C0157729,Other abnormal granulation tissue, abnormal granulation tissue,0.0014579575405808548,HP:0003549,Abnormality of connective tissue
C0348719,Other dental caries, dental caries,0.008499965169674635,HP:0000670,Carious teeth
C0038218,Status Asthmaticus,,0.018736745721386477,HP:0012653,Status Asthmaticus
C0018784,Sensorineural Hearing Loss (disorder),,0.0316869405935171,HP:0000407,Sensorineural hearing impairment
C0478071,"Other congenital malformations of lower limb(s), including pelvic girdle"," congenital malformations of lower limb(s), including pelvic girdle",0.017181480182322583,HP:0002644,Abnormality of pelvic girdle bone morphology
C0478070,"Other congenital malformations of upper limb(s), including shoulder girdle"," congenital malformations of upper limb(s), including shoulder girdle",0.004638125443159561,HP:0001435,Abnormality of the shoulder girdle musculature
C0158560,Other specified congenital anomalies of iris and ciliary body, specified congenital anomalies of iris and ciliary body,0.001249095337809735,,
C0026691,Mucocutaneous Lymph Node Syndrome,mucocutaneous lymph node syndrome,0.0036171509379556385,HP:0002716,Lymphadenopathy
C0014848,Esophageal Achalasia,,0.003272971585116381,HP:0002571,Achalasia
C0014591,Epistaxis,,0.010253193837486544,HP:0000421,Epistaxis
C0155141,Acute conjunctivitis,acute conjunctivitis,0.002353965118151394,HP:0000509,Conjunctivitis
C0013481,Ebstein Anomaly,,0.0010723606248041577,HP:0010316,Ebstein's anomaly of the tricuspid valve
C1561815,"Hypersomnia with sleep apnea, unspecified",hypersomnia ,0.005870376866972458,HP:0100786,Hypersomnia
C1561817,"Disruption of 24 hour sleep wake cycle, unspecified","disruption of 24 hour sleep wake cycle, ",0.002383132310775325,HP:0006979,Sleep-wake cycle disturbance
C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.011689408313756583,HP:0011675,Arrhythmia
C0156251,Acute pyelonephritis without lesion of renal medullary necrosis,acute pyelonephritis ,0.003143755913887287,HP:0012787,Recurrent pyelonephritis
C0042798,Low Vision,low vision,0.003456258788080648,HP:0000505,Visual impairment
C0014116,Endocardial Cushion Defects,endocardial cushion defects,0.006834019654076479,HP:0006695,Atrioventricular canal defect
C0028077,Night Blindness,,0.0015650253465789108,HP:0000662,Nyctalopia
C0024904,Mastoiditis,,0.001017396097861047,HP:0000265,Mastoiditis
C1561641,"Chronic kidney disease, stage 4 (severe)","chronic kidney disease, stage 4 (severe)",0.0016182729059356616,,
C2349275,"Acute myeloid leukemia, without mention of having achieved remission","acute myeloid leukemia, ",0.002199025756425654,HP:0004808,Acute myeloid leukemia
C1955741,Glucocorticoid deficiency,glucocorticoid deficiency,0.0032736591516747105,HP:0000818,Abnormality of the endocrine system
C0003862,Arthralgia,,0.0029027270457438756,HP:0002829,Arthralgia
C0344553,Specified optic disc anomalies,specified optic disc anomalies,0.005268409007250787,HP:0012795,Abnormality of the optic disc
C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.017015001342122766,HP:0100851,Abnormal emotion/affect behavior
C0042974,von Willebrand Disease,von willebrand disease,0.002102649454525678,,
C0035439,Rheumatic Heart Disease,rheumatic heart disease,0.0015674480103326006,,
C0375378,"Vesicoureteral reflux with reflux nephropathy, bilateral",vesicoureteral reflux ,0.0045177395418870515,HP:0000076,Vesicoureteral reflux
C0149881,Epididymo-orchitis,epididymo-orchitis,0.00217716267186812,HP:0000031,Epididymitis
C0149882,Acute esophagitis,acute esophagitis,0.002091550894781197,HP:0100633,Esophagitis
C0375377,"Vesicoureteral reflux with reflux nephropathy, unilateral",vesicoureteral reflux ,0.001139923221438675,HP:0000076,Vesicoureteral reflux
C0158707,Other specified anomalies of bladder and urethra, specified anomalies of bladder and urethra,0.0011987594056143518,HP:0000795,Abnormality of the urethra
C0695238,Other tracheostomy complication, tracheostomy complication,0.0010588478120460963,HP:0002087,Abnormality of the upper respiratory tract
C0695239,gastrostomy infection,gastrostomy infection,0.0011580583883390955,,
C0490039,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]","streptococcus infection in conditions classified elsewhere and of  site, streptococcus, group d [enterococcus]",0.0011456860570973361,,
C0375575,Abnormal arterial blood gas,abnormal arterial blood gas,0.002639367121873815,,
C0375576,Abnormal coagulation profile,abnormal coagulation profile,0.0013706896571266652,HP:0001928,Abnormality of coagulation
C0013261,Duane Retraction Syndrome,,0.004757726645436851,HP:0009921,Duane anomaly
C0011640,Dermatophytosis of scalp or beard,dermatophytosis of scalp or beard,0.004061818667980649,HP:0010541,Cutis gyrata of scalp
C0009918,Contracture of joint,contracture of joint,0.005120523932943226,HP:0001371,Flexion contracture
C0003081,Anisometropia,,0.007827301480424497,HP:0012803,Anisometropia
C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.016517020937327414,HP:0012638,Abnormality of nervous system physiology
C0009592,Compression of brain,compression of brain,0.005663451263790386,HP:0012443,Abnormality of brain morphology
C0009595,Obsessive-Compulsive Personality,obsessive-compulsive personality,0.001373207824566846,HP:0008770,Obsessive-compulsive trait
C0029788,Other specified disorders of skin, specified disorders of skin,0.001764406266941238,,
C0029785,Other specified disorders of penis, specified disorders of penis,0.0016825933538759169,HP:0000032,Abnormality of male external genitalia
C0029784,Other specified disorders of nervous system, specified disorders of nervous system,0.0017501565728463215,HP:0000707,Abnormality of the nervous system
C0029782,Other specified disorders of male genital organs, specified disorders of male genital organs,0.0012201923060741401,HP:0000078,Abnormality of the genital system
C0029781,Other specified disorders of kidney and ureter, specified disorders of kidney and ureter,0.005155297434362224,,
C0085615,Right bundle branch block,,0.00228244707684817,HP:0011712,Right bundle branch block
C0039104,Synovitis and tenosynovitis,synovitis and tenosynovitis,0.001027960999547679,HP:0001367,Abnormal joint morphology
C0374984,Group B Streptococcus infection in conditions classified elsewhere and of unspecified site,group b streptococcus infection in conditions classified elsewhere and of  site,0.002316504993599732,HP:0004431,Complement deficiency
C0374988,Other Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus infection in conditions classified elsewhere and of  site,0.0018815386151725957,HP:0002719,Recurrent infections
C0154671,Degenerative brain disorder,,0.002042467996036626,HP:0007313,Cerebral degeneration
C0010417,Cryptorchidism,,0.02721253271017636,HP:0000028,Cryptorchidism
C0266611,Accessory auricle of ear,,0.0014703906659868048,HP:0100687,Polyotia
C0243026,Sepsis,sepsis,0.0010663838517761062,HP:0100806,Sepsis
C0006742,Gallbladder calculus without mention of cholecystitis and no obstruction,gallbladder calculus ,0.002529891142575876,,
C0546812,Other disorders of urethra and urinary tract, disorders of urethra and urinary tract,0.0014578963532662927,HP:0010936,Abnormality of the lower urinary tract
C0431741,Malformation of urachus,malformation of urachus,0.0010354247182550443,HP:0010479,Patent urachus
C0010598,Cyclothymic Disorder,cyclothymic disorder,0.0027318272931934574,HP:0000708,Behavioral abnormality
C0037763,Spasm,spasm,0.0071544042211822804,,
C0032650,Popliteal Cyst,popliteal cyst,0.0011828775495971186,HP:0100763,Abnormality of the lymphatic system
C0221757,alpha 1-Antitrypsin Deficiency,alpha 1-antitrypsin deficiency,0.0020916490915992457,,
C0085292,Stiff-Person Syndrome,stiff-person syndrome,0.001258086119373012,,
C0024221,Lymphangioma,,0.0021583923776388376,HP:0100764,Lymphangioma
C0029124,Optic Atrophy,,0.003921385113391697,HP:0000648,Optic atrophy
C0154701,Diplegia of upper limbs,diplegia of upper limbs,0.0014181890258572283,HP:0200049,Upper limb hypertonia
C0155383,Other irregularities of eye movements, irregularities of eye movements,0.00292773992021899,HP:0012547,Abnormal involuntary eye movements
C0155382,Smooth pursuit movement deficiency,smooth pursuit movement deficiency,0.0021104068349336405,,
C0154707,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy","generalized nonconvulsive epilepsy, ",0.00847556774763378,HP:0002197,Generalized seizures
C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.04592000108560131,HP:0002197,Generalized seizures
C0154251,Lipid Metabolism Disorders,lipid metabolism disorders,0.0021326417647344158,HP:0003119,Abnormality of lipid metabolism
C0158950,Other infections specific to the perinatal period, infections specific to the perinatal period,0.007351004748693325,HP:0002719,Recurrent infections
C0751057,"Seizure, Febrile, Complex",,0.0020258160724209904,HP:0011172,Complex febrile seizures
C0339670,Disorder of refraction AND/OR accommodation,disorder of refraction and/or accommodation,0.001201694002183892,HP:0011003,Severe Myopia
C0149512,Acute sinusitis,,0.003931284762531124,HP:0000255,Acute sinusitis
C0149517,Chronic tonsillitis,chronic tonsillitis,0.005972894610926377,HP:0012649,Increased inflammatory response
C0149516,Chronic sinusitis,,0.004127856850158133,HP:0011109,Chronic sinusitis
C0149514,Acute bronchitis,,0.002705545419967829,HP:0012388,Acute bronchitis
C0159027,Other specified conditions originating in the perinatal period, specified conditions originating in the perinatal period,0.00266755231630281,HP:0001197,Abnormality of prenatal development or birth
C0159020,Convulsions in the newborn,convulsions in the newborn,0.008351179063041957,HP:0001250,Seizures
C0020676,Hypothyroidism,,0.010591893819748326,HP:0000821,Hypothyroidism
C0021099,Impetigo,impetigo,0.0034358001379558452,HP:0100847,Palmoplantar pustulosis
C0004269,Child attention deficit disorder,child attention deficit disorder,0.0030780708570197703,HP:0007018,Attention deficit hyperactivity disorder
C0021092,Impacted cerumen,,0.014812121279787718,HP:0030788,Impacted cerumen
C0375810,Other psychological trauma, psychological trauma,0.0018742883488630663,,
C0026265,Diseases of mitral valve,diseases of mitral valve,0.004093632669847269,HP:0001633,Abnormality of the mitral valve
C0152093,Hypermobility syndrome,hypermobility syndrome,0.0032566648259623886,HP:0001382,Joint hypermobility
C0152091,Osteochondropathy,osteochondropathy,0.004927195025301938,HP:0001367,Abnormal joint morphology
C0311394,Difficulty walking,,0.01022012065578229,HP:0002355,Difficulty walking
C0038355,Stomach Diverticulum,,0.0041492353042818265,HP:0100808,Gastric diverticulum
C0267383,Regional ileocolitis,regional ileocolitis,0.0054419037734048355,HP:0100280,Crohn's disease
C1720771,Testicular Hydrocele,,0.007130455022427361,HP:0100673,Vaginal hydrocele
C0340419,Other primary cardiomyopathies, primary cardiomyopathies,0.011237406089124526,HP:0001627,Abnormal heart morphology
C0152419,Interrupted aortic arch,,0.0022501134369212073,HP:0011611,Interrupted aortic arch
C0235880,Mononeuritis,mononeuritis,0.003533197337066259,HP:0009830,Peripheral neuropathy
C0236756,"Manic disorder, single episode","mania, ",0.0010661194425759482,HP:0100754,Mania
C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.012429811440473665,HP:0000646,Amblyopia
C0152417,Congenital stenosis of aortic valve,congenital stenosis of aortic valve,0.004846603013216755,,
C0152415,Ankyloglossia,,0.0028010613140774603,HP:0010296,Ankyloglossia
C0021414,Influenza with respiratory manifestation other than pneumonia,influenza ,0.0019074009182584912,,
C0259797,Dog Bite,dog bite,0.0018969266397687152,,
C0154211,Postablative ovarian failure,postablative ovarian failure,0.0020916482501402447,HP:0001587,Primary ovarian failure
C0001122,Acidosis,,0.00503043955117676,HP:0001941,Acidosis
C1719410,Epilepsy and recurrent seizures,epilepsy and recurrent seizures,0.005128250685335554,,
C0019081,Hemorrhage of rectum and anus,hemorrhage of rectum and anus,0.0037744989196721096,HP:0002242,Abnormality of the intestine
C0019087,Hemorrhagic Disorders,hemorrhagic disorders,0.00155490062363106,HP:0001928,Abnormality of coagulation
C0157719,Dermatitis due to other specified substances taken internally,dermatitis due to  specified substances taken internally,0.006742784331271398,,
C0043144,Wheezing,,0.010863833181470169,HP:0030828,Wheezing
C0178298,Skin and subcutaneous tissue disorders,skin and subcutaneous tissue disorders,0.001662138523798895,HP:0011354,Generalized abnormality of skin
C0156401,Pain and other symptoms associated with female genital organs,pain and  symptoms associated ,0.0021118061251411612,HP:0012531,Pain
C0375580,Other and unspecified nonspecific immunological findings, and  nonspecific immunological findings,0.005320784464869486,,
C0158577,Specified congenital anomalies of lacrimal passages,specified congenital anomalies of lacrimal passages,0.0016974965973839344,,
C0158575,Other specified congenital anomalies of eyelid, specified congenital anomalies of eyelid,0.0021905633011601294,HP:0000492,Abnormality of the eyelid
C0158571,Other congenital anomalies of posterior segment, congenital anomalies of posterior segment,0.0016028488518097304,HP:0004329,Abnormality of the posterior segment of the globe
C0014852,Esophageal Diseases,esophageal diseases,0.002316474855346356,,
C1510455,Acrocephalosyndactylia,acrocephalosyndactylia,0.004990684310780686,,
C0014858,Esophageal motility disorders,esophageal motility disorders,0.0011069098475627566,,
