cui,cui_name,curated_name,prob,hpo,hpo_name
C0877308,Neonatal tachycardia,neonatal tachycardia,0.0010155037299069353,HP:0001649,Tachycardia
C0153957,benign neoplasm of heart,benign neoplasm of heart,0.001343235182639578,HP:0100544,Neoplasm of the heart
C0019275,Hernia of unspecified site without mention of obstruction or gangrene,hernia of  site ,0.0014667879202434682,HP:0100790,Hernia
C0042374,Male genital organ vascular diseases,male genital organ vascular diseases,0.0015734674798348499,HP:0000078,Abnormality of the genital system
C0152424,Common ventricle,,0.0052988571999431815,HP:0001750,Single ventricle
C0152423,Congenital small ears,,0.0013146613290653526,HP:0008551,Microtia
C0395861,Acute suppurative otitis media without spontaneous rupture of ear drum,acute suppurative otitis media ,0.02136658902336125,HP:0000403,Recurrent otitis media
C0395862,Acute suppurative otitis media with spontaneous rupture of ear drum,acute suppurative otitis media ,0.003425616800008941,HP:0000403,Recurrent otitis media
C0008373,Cholesteatoma,,0.0018007969610300675,HP:0009797,Cholesteatoma
C0159838,"Fracture of lower end of femur, unspecified part, closed","fracture of lower end of femur,  part, closed",0.0025641371893884205,HP:0002823,Abnormality of the femur
C0008370,Cholestasis,,0.0020152948502036127,HP:0001396,Cholestasis
C0008374,Cholesteatoma of middle ear / mastoid,cholesteatoma of middle ear / mastoid,0.0014427432816537797,HP:0009797,Cholesteatoma
C0478095,Other specified congenital malformations,phenotypic abnormality,0.030734670698548162,HP:0000118,Phenotypic abnormality
C0157729,Other abnormal granulation tissue, abnormal granulation tissue,0.0016039607581411254,HP:0003549,Abnormality of connective tissue
C0348719,Other dental caries, dental caries,0.0092145469796312,HP:0000670,Carious teeth
C0038218,Status Asthmaticus,,0.01922027815325212,HP:0012653,Status Asthmaticus
C0018784,Sensorineural Hearing Loss (disorder),,0.0364032658757003,HP:0000407,Sensorineural hearing impairment
C0478071,"Other congenital malformations of lower limb(s), including pelvic girdle"," congenital malformations of lower limb(s), including pelvic girdle",0.016345622056162138,HP:0002644,Abnormality of pelvic girdle bone morphology
C0478070,"Other congenital malformations of upper limb(s), including shoulder girdle"," congenital malformations of upper limb(s), including shoulder girdle",0.0044298132021280655,HP:0001435,Abnormality of the shoulder girdle musculature
C0158560,Other specified congenital anomalies of iris and ciliary body, specified congenital anomalies of iris and ciliary body,0.0011700986105804888,,
C0026691,Mucocutaneous Lymph Node Syndrome,mucocutaneous lymph node syndrome,0.004021045881049361,HP:0002716,Lymphadenopathy
C0014848,Esophageal Achalasia,,0.003486535594181651,HP:0002571,Achalasia
C0014591,Epistaxis,,0.010052108773561974,HP:0000421,Epistaxis
C0155141,Acute conjunctivitis,acute conjunctivitis,0.0022018976311776782,HP:0000509,Conjunctivitis
C0013481,Ebstein Anomaly,,0.0011558304583319733,HP:0010316,Ebstein's anomaly of the tricuspid valve
C1561815,"Hypersomnia with sleep apnea, unspecified",hypersomnia ,0.004927353639641529,HP:0100786,Hypersomnia
C1561817,"Disruption of 24 hour sleep wake cycle, unspecified","disruption of 24 hour sleep wake cycle, ",0.0029501430733039195,HP:0006979,Sleep-wake cycle disturbance
C0348626,Other specified cardiac arrhythmias, specified cardiac arrhythmias,0.012866537908879615,HP:0011675,Arrhythmia
C0156251,Acute pyelonephritis without lesion of renal medullary necrosis,acute pyelonephritis ,0.0035379077664982623,HP:0012787,Recurrent pyelonephritis
C0042798,Low Vision,low vision,0.0038014120148647254,HP:0000505,Visual impairment
C0014116,Endocardial Cushion Defects,endocardial cushion defects,0.006488010185633265,HP:0006695,Atrioventricular canal defect
C0028077,Night Blindness,,0.001702700869044498,HP:0000662,Nyctalopia
C0024904,Mastoiditis,,0.001126166426698575,HP:0000265,Mastoiditis
C1561641,"Chronic kidney disease, stage 4 (severe)","chronic kidney disease, stage 4 (severe)",0.001755889307873478,,
C2349275,"Acute myeloid leukemia, without mention of having achieved remission","acute myeloid leukemia, ",0.003427637122832429,HP:0004808,Acute myeloid leukemia
C1955741,Glucocorticoid deficiency,glucocorticoid deficiency,0.002987488558594359,HP:0000818,Abnormality of the endocrine system
C0003862,Arthralgia,,0.003135493809088107,HP:0002829,Arthralgia
C0344553,Specified optic disc anomalies,specified optic disc anomalies,0.004465250521894886,HP:0012795,Abnormality of the optic disc
C0270549,Generalized Anxiety Disorder,generalized anxiety disorder,0.018150044197320296,HP:0100851,Abnormal emotion/affect behavior
C0042974,von Willebrand Disease,von willebrand disease,0.0023961599566621364,,
C0035439,Rheumatic Heart Disease,rheumatic heart disease,0.001866804234241723,,
C0730032,Pleural empyema with no fistula,pleural empyema ,0.0011471936399920044,HP:0011919,Pleural empyema
C0375378,"Vesicoureteral reflux with reflux nephropathy, bilateral",vesicoureteral reflux ,0.004464391333246209,HP:0000076,Vesicoureteral reflux
C0149881,Epididymo-orchitis,epididymo-orchitis,0.002511056423950019,HP:0000031,Epididymitis
C0149882,Acute esophagitis,acute esophagitis,0.002137693513748061,HP:0100633,Esophagitis
C0018926,Hematemesis,,0.0012985474497498976,HP:0002248,Hematemesis
C0158707,Other specified anomalies of bladder and urethra, specified anomalies of bladder and urethra,0.0010755127290545442,HP:0000795,Abnormality of the urethra
C0695238,Other tracheostomy complication, tracheostomy complication,0.0011908400770771622,HP:0002087,Abnormality of the upper respiratory tract
C0695239,gastrostomy infection,gastrostomy infection,0.0013053442813356659,,
C0490039,"Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus, group D [Enterococcus]","streptococcus infection in conditions classified elsewhere and of  site, streptococcus, group d [enterococcus]",0.0010117721944751256,,
C0375575,Abnormal arterial blood gas,abnormal arterial blood gas,0.0017898400713152452,,
C0375576,Abnormal coagulation profile,abnormal coagulation profile,0.0012733479312995383,HP:0001928,Abnormality of coagulation
C0013261,Duane Retraction Syndrome,,0.005722084494929702,HP:0009921,Duane anomaly
C0011640,Dermatophytosis of scalp or beard,dermatophytosis of scalp or beard,0.004439797756766125,HP:0010541,Cutis gyrata of scalp
C0009918,Contracture of joint,contracture of joint,0.005726333510671667,HP:0001371,Flexion contracture
C0003081,Anisometropia,,0.008161568566145087,HP:0012803,Anisometropia
C0375218,"Hemiplegia, unspecified affecting unspecified side","hemiplegia,  affecting  side",0.018435490399163746,HP:0012638,Abnormality of nervous system physiology
C0009592,Compression of brain,compression of brain,0.005921775438023818,HP:0012443,Abnormality of brain morphology
C0009595,Obsessive-Compulsive Personality,obsessive-compulsive personality,0.0014056689975838635,HP:0008770,Obsessive-compulsive trait
C0029788,Other specified disorders of skin, specified disorders of skin,0.0026366160823967063,,
C0029785,Other specified disorders of penis, specified disorders of penis,0.0018030241726704709,HP:0000032,Abnormality of male external genitalia
C0029784,Other specified disorders of nervous system, specified disorders of nervous system,0.0016469556666512365,HP:0000707,Abnormality of the nervous system
C0029782,Other specified disorders of male genital organs, specified disorders of male genital organs,0.0013441010713169388,HP:0000078,Abnormality of the genital system
C0029781,Other specified disorders of kidney and ureter, specified disorders of kidney and ureter,0.004400430557887096,,
C1112781,Posterior subcapsular polar non-senile cataract,posterior subcapsular polar non-senile cataract,0.0011485057052118654,,
C0085615,Right bundle branch block,,0.002731854189958324,HP:0011712,Right bundle branch block
C1704321,"Nephrotic Syndrome, Minimal Change","nephrotic syndrome, minimal change",0.0011879065805832237,HP:0000100,Nephrotic syndrome
C0039104,Synovitis and tenosynovitis,synovitis and tenosynovitis,0.001303886743465652,HP:0001367,Abnormal joint morphology
C0374984,Group B Streptococcus infection in conditions classified elsewhere and of unspecified site,group b streptococcus infection in conditions classified elsewhere and of  site,0.00257156334239298,HP:0004431,Complement deficiency
C0374988,Other Streptococcus infection in conditions classified elsewhere and of unspecified site, streptococcus infection in conditions classified elsewhere and of  site,0.002051686697777858,HP:0002719,Recurrent infections
C0154671,Degenerative brain disorder,,0.002318622173834441,HP:0007313,Cerebral degeneration
C0030569,Secondary Parkinson Disease,secondary parkinson disease,0.0011479932416225472,HP:0001300,Parkinsonism
C0266611,Accessory auricle of ear,,0.001641275584951889,HP:0100687,Polyotia
C0547030,Visual disturbance,visual disturbance,0.0010300695417130165,,
C0006742,Gallbladder calculus without mention of cholecystitis and no obstruction,gallbladder calculus ,0.0026034231883966153,,
C0375546,undiagnosed heart murmur,undiagnosed heart murmur,0.03252011910128388,HP:0030148,Heart murmur
C0546812,Other disorders of urethra and urinary tract, disorders of urethra and urinary tract,0.001529977069033711,HP:0010936,Abnormality of the lower urinary tract
C0431741,Malformation of urachus,malformation of urachus,0.001081375689192315,HP:0010479,Patent urachus
C0010598,Cyclothymic Disorder,cyclothymic disorder,0.002967474462204638,HP:0000708,Behavioral abnormality
C0037763,Spasm,spasm,0.00814793231792156,,
C0032650,Popliteal Cyst,popliteal cyst,0.0011447374950902002,HP:0100763,Abnormality of the lymphatic system
C0037769,West Syndrome,west syndrome,0.0010373116802569198,HP:0011097,Epileptic spasms
C0221757,alpha 1-Antitrypsin Deficiency,alpha 1-antitrypsin deficiency,0.002135492463382913,,
C0085292,Stiff-Person Syndrome,stiff-person syndrome,0.0012752443582027416,,
C0024221,Lymphangioma,,0.0023469948310048923,HP:0100764,Lymphangioma
C0029124,Optic Atrophy,,0.004496921246935186,HP:0000648,Optic atrophy
C0154701,Diplegia of upper limbs,diplegia of upper limbs,0.0015037562543856419,HP:0200049,Upper limb hypertonia
C0155383,Other irregularities of eye movements, irregularities of eye movements,0.0028300219172421623,HP:0012547,Abnormal involuntary eye movements
C0155382,Smooth pursuit movement deficiency,smooth pursuit movement deficiency,0.002380289892893374,,
C0154707,"Generalized nonconvulsive epilepsy, without mention of intractable epilepsy","generalized nonconvulsive epilepsy, ",0.008515028781997351,HP:0002197,Generalized seizures
C0154709,"Generalized convulsive epilepsy, without mention of intractable epilepsy","generalized convulsive epilepsy, ",0.04818051476263196,HP:0002197,Generalized seizures
C0154251,Lipid Metabolism Disorders,lipid metabolism disorders,0.002290259706837621,HP:0003119,Abnormality of lipid metabolism
C0158950,Other infections specific to the perinatal period, infections specific to the perinatal period,0.007756122170455414,HP:0002719,Recurrent infections
C0751057,"Seizure, Febrile, Complex",,0.002270911070245422,HP:0011172,Complex febrile seizures
C0339670,Disorder of refraction AND/OR accommodation,disorder of refraction and/or accommodation,0.0012899008904803365,HP:0011003,Severe Myopia
C0149512,Acute sinusitis,,0.004438423992013317,HP:0000255,Acute sinusitis
C0149517,Chronic tonsillitis,chronic tonsillitis,0.006598598043363267,HP:0012649,Increased inflammatory response
C0149516,Chronic sinusitis,,0.004723285566406717,HP:0011109,Chronic sinusitis
C0149514,Acute bronchitis,,0.003005871520089421,HP:0012388,Acute bronchitis
C0159027,Other specified conditions originating in the perinatal period, specified conditions originating in the perinatal period,0.0021641333646714284,HP:0001197,Abnormality of prenatal development or birth
C0159020,Convulsions in the newborn,convulsions in the newborn,0.009694994438756583,HP:0001250,Seizures
C0020676,Hypothyroidism,,0.010643024834786907,HP:0000821,Hypothyroidism
C0021099,Impetigo,impetigo,0.004787181926569151,HP:0100847,Palmoplantar pustulosis
C0152096,Complete trisomy 18 syndrome,complete trisomy 18 syndrome,0.0019755835704679267,,
C0021092,Impacted cerumen,,0.01379979698109644,HP:0030788,Impacted cerumen
C0400806,"Gastric ulcer, unspecified as acute or chronic, without mention of hemorrhage or perforation, without mention of obstruction","gastric ulcer,  as acute or chronic, ",0.0013238254751031884,,
C0026265,Diseases of mitral valve,diseases of mitral valve,0.004262986112523988,HP:0001633,Abnormality of the mitral valve
C0152093,Hypermobility syndrome,hypermobility syndrome,0.003222827852676957,HP:0001382,Joint hypermobility
C0152091,Osteochondropathy,osteochondropathy,0.005896800749647147,HP:0001367,Abnormal joint morphology
C0311394,Difficulty walking,,0.011846867306021802,HP:0002355,Difficulty walking
C0038355,Stomach Diverticulum,,0.004676887822911812,HP:0100808,Gastric diverticulum
C0267383,Regional ileocolitis,regional ileocolitis,0.0059895548535941435,HP:0100280,Crohn's disease
C1720771,Testicular Hydrocele,,0.008088438179532226,HP:0100673,Vaginal hydrocele
C0340419,Other primary cardiomyopathies, primary cardiomyopathies,0.010726653853462095,HP:0001627,Abnormal heart morphology
C0152419,Interrupted aortic arch,,0.0025948022356938796,HP:0011611,Interrupted aortic arch
C0153944,Benign neoplasm of small intestine,benign neoplasm of small intestine,0.001038459898293631,HP:0100833,Neoplasm of the small intestine
C0236756,"Manic disorder, single episode","mania, ",0.0011490800905851225,HP:0100754,Mania
C0152413,Pneumonia due to respiratory syncytial virus,pneumonia due to respiratory syncytial virus,0.0010326977768192157,,
C0750903,"Amblyopia, Suppression","amblyopia, suppression",0.013885872185224113,HP:0000646,Amblyopia
C0152416,Congenital web of larynx,congenital web of larynx,0.001006557143178496,HP:0005950,Laryngeal web
C0152417,Congenital stenosis of aortic valve,congenital stenosis of aortic valve,0.005829794167215021,,
